"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","MSZoning_R","Street_R","Alley_R","LotShape_R","LandContour_R","Utilities_R","LotConfig_R","LandSlope_R","Neighborhood_R","Condition1_R","Condition2_R","BldgType_R","HouseStyle_R","RoofStyle_R","RoofMatl_R","Exterior1st_R","Exterior2nd_R","MasVnrType_R","ExterQual_R","ExterCond_R","Foundation_R","BsmtQual_R","BsmtCond_R","BsmtExposure_R","BsmtFinType1_R","BsmtFinType2_R","Heating_R","HeatingQC_R","CentralAir_R","Electrical_R","KitchenQual_R","Functional_R","FireplaceQu_R","GarageType_R","GarageFinish_R","GarageQual_R","GarageCond_R","PavedDrive_R","PoolQC_R","Fence_R","MiscFeature_R","SaleType_R","SaleCondition_R","MSZoning_C","Street_C","Alley_C","LotShape_C","LandContour_C","Utilities_C","LotConfig_C","LandSlope_C","Neighborhood_C","Condition1_C","Condition2_C","BldgType_C","HouseStyle_C","RoofStyle_C","RoofMatl_C","Exterior1st_C","Exterior2nd_C","MasVnrType_C","ExterQual_C","ExterCond_C","Foundation_C","BsmtQual_C","BsmtCond_C","BsmtExposure_C","BsmtFinType1_C","BsmtFinType2_C","Heating_C","HeatingQC_C","CentralAir_C","Electrical_C","KitchenQual_C","Functional_C","FireplaceQu_C","GarageType_C","GarageFinish_C","GarageQual_C","GarageCond_C","PavedDrive_C","PoolQC_C","Fence_C","MiscFeature_C","SaleType_C","SaleCondition_C","YrBltAndRemod","TotalSF","Total_sqr_footage","Total_Bathrooms","Total_porch_sf"
"11","20","RL",70,14.4663733770028,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,3.99151663325503,1965,1965,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",172.103675617302,"Unf",0,27.9943387389551,501.188601754912,"GasA","Ex","Y","SBrkr",6.08802357705713,0,0,7.73527712589717,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1965,"Unf",1,384,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"2","2008","WD","Normal",11.7714438820996,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,5,6,0.590519647936442,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,1,5,6,5,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,7.42024813321294,1260,1444,1218,726,284,1433,222,207,864,906,1280,634,649,1309,953,133,1254,1426,739,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3930,33.0561986686477,11.667668027852,2,0
"12","60","RL",85,14.6093294524142,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,3.99151663325503,2005,2006,"Hip","CompShg","WdShing","Wd Shng","Stone",23.1573247361937,"Ex","TA","PConc","Ex","TA","No","GLQ",184.352799054852,"Unf",0,33.1694162712939,557.822076068111,"GasA","Ex","Y","SBrkr",6.18536385899562,1384.1584648451,0,8.7397666959638,0.993439755709873,0,3,0,4,0.750956851539637,"Ex",2.56792488730334,"Typ",1.68825446550595,"Gd","BuiltIn",2005,"Fin",3,736,"TA","TA","Y",35.4876233169991,6.73496205384245,0,0,0,0,"None","None","None",0,"7","2006","New","Partial",12.75130259456,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,24,5,5,5,7,0.590519647936442,0.507818748023065,7,9,3.95138772019329,1.94303842119628,4,6,4,3,0.660769284439014,6,5,6,5,2,5,4,7,4,6,3,3,5,3,0,0,0,3.19747678398438,6,1149,1452,0,483,1311,1457,1051,1380,7.52738634082475,1260,1444,1218,443,284,1433,26,38,126,50,1280,645,119,1309,953,416,1254,1426,739,1363,1332,98,1358,378,87,350,1309,1324,1338,0,0,0,120,123,4011,39.6230310656117,12.9041497542208,4,35.9571362042657
"13","20","RL",50,14.8021223409555,"Pave","None","IR2","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,4.67950029371714,1962,1962,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",148.594769148585,"Unf",0,32.9412557756996,446.644083343873,"GasA","TA","Y","SBrkr",5.98764420800281,0,0,7.57357993511069,0.993439755709873,0,1,0,2,0.750956851539637,"TA",1.64399504694992,"Typ",0,"None","Detchd",1962,"Unf",1,352,"TA","TA","Y",34.3717343757036,0,0,0,23.3651836001424,0,"None","None","None",0,"9","2008","WD","Normal",11.8775755229785,4,2,0,0.992011138528983,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,5,6,0.590519647936442,0.507818748023065,9,11,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,4,5,6,3,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,41,1311,1457,1051,1380,7.42024813321294,1260,1444,1218,726,284,1433,222,142,864,906,1280,634,649,1309,953,220,1254,1426,428,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3924,31.5642867313795,11.2989416401871,2,53.572454298135
"14","20","RL",91,14.3524527136548,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,3.99151663325503,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",23.8882338258321,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,118.318608637162,688.623103729709,"GasA","Ex","Y","SBrkr",6.36229796047746,0,0,8.18470530212324,0,0,2,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",2006,"RFn",3,840,"TA","TA","Y",37.5096152756998,8.68096467298862,0,0,0,0,"None","None","None",0,"8","2007","New","Partial",12.5407611493884,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,17,5,5,5,6,0.517951725692616,0.507818748023065,12,13,3.95138772019329,1.62941712868699,4,6,3,3,1.26078409318848,5,5,6,5,2,5,3,7,4,5,2,3,5,3,0,0,0,3.19747678398438,6,1149,1452,0,483,1311,1457,1051,1380,9.48613879458928,1260,1444,1218,726,1141,1433,515,504,126,488,1280,645,618,1309,221,430,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,120,123,4013,37.5126133708139,11.0822588476315,2,39.2631458570575
"15","20","RL",60,14.4088168829657,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3.99151663325503,1960,1960,"Hip","CompShg","MetalSd","MetalSd","BrkFace",20.1585430289786,"TA","TA","CBlock","TA","TA","No","BLQ",148.020255420653,"Unf",0,63.3695474520792,590.1717594582,"GasA","TA","Y","SBrkr",6.22957181493801,0,0,7.96581178142225,0.993439755709873,0,1,1.06883651632936,2,0.750956851539637,"TA",1.83465857242314,"Typ",0.903334070668931,"Fa","Attchd",1960,"RFn",1,352,"TA","TA","Y",0,22.8109088758077,13.5069817345378,0,0,0,"None","GdWo","None",0,"5","2008","WD","Normal",11.9640074537369,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.590519647936442,0.507818748023065,5,6,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,2,5,6,3,2,5,2,7,2,5,2,3,5,3,0,2.08383321073425,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,284,1433,220,214,445,906,1280,634,649,1309,953,148,1254,1426,428,1363,1332,735,1358,33,869,422,1309,1324,1338,0,6.79265186705059,0,1267,1198,3920,35.2836372995946,11.7134240642647,2.5,61.0246467454661
"16","45","RM",51,13.1269887422155,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",7,6.00003250391683,1929,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,83.7564172358996,412.076728553968,"GasA","Ex","Y","FuseA",5.93723603644968,0,0,7.49293109008856,0,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1991,"Unf",2,576,"TA","TA","Y",16.8753621299436,16.5360756893349,0,0,0,0,"None","GdPrv","None",0,"7","2007","WD","Normal",11.7905647772974,2,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,4,5,5,5,1,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,2,2,3,0.660769284439014,5,5,6,5,2,4,2,7,0,2,1,3,5,3,0,4.26524885211216,0,2.30690385500519,5,218,1452,0,925,1311,1457,262,1380,6.78556162945195,1260,1444,1218,14,1141,1433,206,197,864,906,1280,146,649,1309,953,430,1254,1426,739,1363,94,735,1358,0,387,605,1309,1324,1338,0,7.0261648378525,0,1267,1198,3930,30.700282499344,9.89711584234187,1,34.8596598636913
"17","20","RL",70,14.4746909331522,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5.3480401495633,1970,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",18.6726908871583,"TA","TA","CBlock","TA","TA","No","ALQ",124.976632132722,"Unf",0,56.2681735686937,485.936579554738,"GasA","Ex","Y","SBrkr",6.0611474421282,0,0,7.69183918769273,0.993439755709873,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0.903334070668931,"TA","Attchd",1970,"Fin",2,480,"TA","TA","Y",0,0,0,0,0,0,"None","None","Shed",6.93747304583832,"3","2010","WD","Normal",11.9117082963145,4,2,0,0.78174567719594,0.888575538839921,2,1.69478219767961,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,6,5,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,4,5,6,5,2,5,2,7,3,5,3,3,5,3,0,0,1.19184400113152,2.30690385500519,5,1149,1452,0,483,1311,1457,94,1380,10.8378960723203,1260,1444,1218,726,1141,1433,206,197,445,906,1280,634,649,1309,953,220,1254,1426,739,1363,1332,735,1358,313,869,350,1309,1324,1338,0,0,0.597938944029032,1267,1198,3940,32.6498214354975,11.2076104837555,2,0
"18","90","RL",72,14.3818457066719,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,3.99151663325503,1967,1967,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"GasA","TA","Y","SBrkr",6.25509862113921,0,0,8.00770426127464,0,0,2,0,2,1.24854328855515,"TA",1.9965772716641,"Typ",0,"None","CarPort",1967,"Unf",2,516,"TA","TA","Y",0,0,0,0,0,0,"None","None","Shed",6.56243243846245,"10","2006","WD","Normal",11.4075760603618,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,2,6,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,1,0,0,0,0,0,6,3,2,5,2,7,0,1,1,3,5,3,0,0,1.19184400113152,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,7.42024813321294,1260,1444,52,726,1141,1433,220,214,864,906,1280,24,0,0,0,0,0,1426,428,1363,1332,735,1358,0,9,605,1309,1324,1338,0,0,0.597938944029032,1267,1198,3934,27.9647200557813,10.7741856376383,2,0
"19","20","RL",66,14.928183881899,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,3.99151663325503,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","GLQ",135.284759684864,"Unf",0,59.5146237238694,532.337817789182,"GasA","Ex","Y","SBrkr",6.14035966568121,0,0,7.82016898724635,0.993439755709873,0,1,1.06883651632936,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","Detchd",2004,"Unf",2,576,"TA","TA","Y",0,15.7669354594737,0,0,0,0,"None","None","None",0,"6","2008","WD","Normal",11.9766657704908,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,13,2,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,6,2,3,0.660769284439014,6,5,6,5,2,5,3,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.82887757610456,11,1444,1218,726,1141,1433,515,504,864,906,1280,645,649,1309,953,416,1254,1426,739,1363,1332,586,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,4008,33.8624625869218,11.4432052908427,2.5,26.1433037566383
"20","20","RL",70,13.5871923708628,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1958,1965,"Hip","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",113.344428471755,"Unf",0,63.7315138842835,496.535300456468,"GasA","TA","Y","SBrkr",6.279760931299,0,0,8.04827109816551,0,0,1,0,3,0.750956851539637,"TA",1.9965772716641,"Min1",0,"None","Attchd",1958,"Unf",1,294,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"5","2009","COD","Abnorml",11.8422364063316,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.590519647936442,0.507818748023065,11,11,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,3,5,6,3,2,5,2,4,0,5,1,3,5,3,0,3.16585138931192,0,2.01775347072651,2,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,284,1433,50,142,864,906,1280,634,649,1309,953,74,1254,1426,428,1363,1332,735,31,0,869,605,1309,1324,1338,0,9.98802284679122,0,43,101,3923,34.5923308648942,11.5458631876645,1,0
"21","60","RL",101,15.0146613775762,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,3.99151663325503,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",26.3752522956262,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,101.825045293538,550.73673625485,"GasA","Ex","Y","SBrkr",6.16979417625669,1479.27761571472,0,8.76776559323063,0,0,3,1.06883651632936,4,0.750956851539637,"Gd",2.37375281692154,"Typ",0.903334070668931,"Gd","BuiltIn",2005,"RFn",3,853,"TA","TA","Y",48.8372661061321,19.4155730917064,0,0,0,0,"None","None","None",0,"11","2006","New","Partial",12.6925061865422,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,24,5,5,5,7,0.517951725692616,0.507818748023065,12,13,2.96939576428487,1.62941712868699,4,6,4,3,1.26078409318848,5,5,6,5,2,5,3,7,4,6,2,3,5,3,0,0,0,3.19747678398438,6,1149,1452,0,483,1311,1457,262,1380,7.52738634082475,1260,1444,1218,443,1141,1433,515,504,445,488,1280,645,119,1309,221,430,1254,1426,739,1363,1332,586,1358,378,87,422,1309,1324,1338,0,0,0,120,123,4011,39.7597019124739,12.1209802737894,3.5,61.5142357107009
"22","45","RM",57,13.5546982678045,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Unf",7,5.3480401495633,1930,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,71.4943559890299,325.97910339043,"GasA","Ex","Y","FuseF",6.13625261128467,0,0,7.81349251333432,0,0,1,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0.903334070668931,"Gd","Attchd",1930,"Unf",1,280,"TA","TA","N",0,0,14.3470759923826,0,0,0,"None","GdPrv","None",0,"6","2007","WD","Normal",11.845109950884,2,2,0.506574743778021,0.556413567999529,0.605160014839923,2,0.678301360238875,0.429656418517716,2,5,5,5,1,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,6,2,3,0.660769284439014,5,5,6,5,2,3,3,7,4,5,1,3,5,1,0,4.26524885211216,0,2.30690385500519,5,218,1452,155.965786762061,925,61,1457,1051,1380,5.70967659012028,1260,1444,1218,14,1141,1433,206,197,864,906,1280,645,649,1309,953,430,1254,1426,739,1363,27,586,1358,378,869,605,1309,1324,90,0,7.0261648378525,0,1267,1198,3880,31.0753384385516,10.439998719036,1,40.7906937758388
"23","20","RL",75,14.1509057862836,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,3.99151663325503,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",22.9700034779993,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,131.030379160948,801.758756382638,"GasA","Ex","Y","SBrkr",6.49983413735481,0,0,8.41437148042692,0,0,2,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",2002,"RFn",2,534,"TA","TA","Y",39.1738286878602,19.7282394133483,0,0,0,0,"None","None","None",0,"9","2008","WD","Normal",12.345838935722,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,17,5,5,5,6,0.590519647936442,0.507818748023065,12,13,2.96939576428487,1.62941712868699,4,6,3,3,0.660769284439014,5,5,6,5,2,5,3,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,9.48613879458928,1260,1444,1218,726,284,1433,515,504,445,488,1280,645,618,1309,953,430,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,4004,39.9070508292794,11.4870107510956,2,55.0495625496362
"24","120","RM",44,12.3399594945903,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,5.3480401495633,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",163.090376135422,"Unf",0,35.7201587720035,501.188601754912,"GasA","TA","Y","SBrkr",6.10254059311684,0,0,7.75878403016113,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",0.903334070668931,"TA","Attchd",1976,"Unf",2,572,"TA","TA","Y",27.5478342240506,16.3853265117513,0,0,0,0,"None","None","None",0,"6","2007","WD","Normal",11.7745279008585,2,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,1,5,5,4,6,0.517951725692616,0.507818748023065,13,14,1.98439706006336,1.24785385364991,4,6,3,3,0.660769284439014,6,5,6,3,2,5,2,7,3,5,1,3,5,3,0,0,0,2.30690385500519,5,218,1452,0,925,1311,1457,1051,1380,4.11588861260414,1260,1444,114,726,1141,1433,60,59,864,906,1280,645,618,1309,953,416,1254,1426,428,1363,1332,735,1358,313,869,605,1309,1324,1338,0,0,0,1267,1198,3952,33.167382638977,11.6139989675873,2,41.4169058974581
"25","20","RL",72,13.7788610582748,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6.00003250391683,1968,2001,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",55.920858139652,"ALQ",11.7611869804224,36.1509924496431,509.63359908749,"GasA","Ex","Y","SBrkr",6.10254059311684,0,0,7.75878403016113,0.993439755709873,0,1,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0.903334070668931,"TA","Attchd",1968,"Unf",1,270,"TA","TA","Y",68.588176756014,14.7877808807267,0,0,0,0,"None","MnPrv","None",0,"5","2010","WD","Normal",11.9447143748812,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,5,6,0.517951725692616,0.507818748023065,10,11,1.98439706006336,1.24785385364991,3,3,2,3,1.01876002303482,1,6,6,5,2,5,3,7,3,5,1,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,7.42024813321294,1260,1444,1218,726,1141,1433,108,142,864,906,146,634,649,1309,114,133,19,1426,739,1363,1332,586,1358,313,869,605,1309,1324,1338,0,9.98802284679122,0,1267,1198,3969,33.2778501162856,11.6327967448249,2,71.0286828617817
"26","20","RL",110,15.0171128617414,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,3.99151663325503,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",33.3764588797115,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,121.642069574292,717.640728889998,"GasA","Ex","Y","SBrkr",6.41377432604052,0,0,8.27032217640772,0,0,2,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",2007,"RFn",3,890,"TA","TA","Y",0,11.547209030431,0,0,0,0,"None","None","None",0,"7","2009","WD","Normal",12.4541078140223,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,24,5,5,5,6,0.517951725692616,0.507818748023065,12,13,3.95138772019329,1.62941712868699,4,6,3,3,0.660769284439014,5,5,6,5,2,5,3,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,7.52738634082475,1260,1444,1218,726,1141,1433,515,504,126,488,1280,645,618,1309,953,430,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,4014,38.2737482014642,11.2324813821745,2,17.7159795328962
"27","20","RL",60,13.4801696842178,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.3480401495633,1951,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",65.4537241658466,"Rec",10.8443817528953,33.5096510657855,441.483717521335,"GasA","TA","Y","SBrkr",5.97749325576395,0,0,7.55730975607068,0,0.710895287299139,1,0,3,0.750956851539637,"Gd",1.83465857242314,"Typ",0,"None","Detchd",2005,"Unf",2,576,"TA","TA","Y",46.4278770169913,8.53493817619923,0,0,0,0,"None","None","None",0,"5","2010","WD","Normal",11.8115548958305,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.24785385364991,4,3,2,3,1.01876002303482,2,3,6,3,2,5,3,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,1141,1433,206,197,864,906,1280,634,649,1309,114,148,54,1426,428,1363,1332,586,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3951,31.4172918577045,11.2598245107433,1.5,46.6986413296111
"28","20","RL",98,14.5222352523907,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,3.99151663325503,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",19.617634315726,"Gd","TA","PConc","Ex","TA","No","GLQ",212.380873155436,"Unf",0,60.8683988537762,772.804122605621,"GasA","Ex","Y","SBrkr",6.46094765033149,0,0,8.34914013480087,0.993439755709873,0,2,0,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Attchd",2008,"RFn",3,772,"TA","TA","Y",0,10.8724462984799,0,0,0,0,"None","None","None",0,"5","2010","WD","Normal",12.631343648903,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,24,5,5,5,6,0.517951725692616,0.507818748023065,12,13,3.95138772019329,1.62941712868699,4,6,4,3,0.660769284439014,6,5,6,5,2,5,3,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,7.52738634082475,1260,1444,1218,726,1141,1433,515,504,126,488,1280,645,119,1309,953,416,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,4015,39.2632883326522,12.6010138671708,3,16.4445863435779
"29","20","RL",47,15.3377417831301,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1957,1997,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Gd","BLQ",219.635910227331,"Unf",0,36.4718079884251,684.579349335937,"GasA","TA","Y","SBrkr",6.41377432604052,0,0,8.27032217640772,0.993439755709873,0,1,0,2,0.750956851539637,"TA",1.9965772716641,"Typ",1.68825446550595,"Gd","Attchd",1957,"RFn",1,319,"TA","TA","Y",54.9578855968032,25.0658358665101,0,0,0,0,"None","None","None",0,"12","2006","WD","Normal",12.2428914379184,4,2,0,0.78174567719594,0.888575538839921,2,1.69478219767961,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,3,2,3,1.44195296880716,2,5,6,3,2,5,2,7,4,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,94,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,864,906,1280,634,649,1309,132,148,1254,1426,428,1363,1332,735,1358,378,869,422,1309,1324,1338,0,0,0,1267,1198,3954,37.9268224489772,12.5646255899973,2,75.41139678415
"30","30","RM",60,13.197838751174,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","RRNn","1Fam","1Story",4,4.67950029371714,1927,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,63.3695474520792,272.780958857278,"GasA","Fa","N","SBrkr",5.55261859122332,0,0,6.88942056389351,0,0,1,0,1,0.750956851539637,"Fa",1.64399504694992,"Typ",0,"None","Detchd",1920,"Unf",1,240,"Fa","TA","Y",17.1121156205495,0,10.1314627828773,0,0,0,"None","None","None",0,"5","2008","WD","Normal",11.1346036226839,2,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,4,3,1,5,6,0.517951725692616,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,2,2,3,0.660769284439014,5,5,6,2,1,5,1,7,0,2,1,2,5,3,0,0,0,2.30690385500519,5,218,1452,0,483,1311,1457,1051,1380,6.78556162945195,80,2,1218,726,1141,1433,220,214,864,906,1280,146,649,1309,953,430,1254,1426,49,95,1332,39,1358,0,387,605,48,1324,1338,0,0,0,1267,1198,3877,25.8475552282368,8.90410303526793,1,31.4321251376719
